id,name,slug,address,province,school_type,category,age_range,tuition_min,tuition_max,tuition_unit,rating,review_count,phone,email,website,kiddihub_url,avatar_lg,banner_lg
1ed51973-2d8b-4e47-8fa7-1d4e9cfec6cb,Trường mầm non Blue Ridge International School (BRIS) - Tân Định,truong-mam-non-blue-ridge-international-school-bris-tan-dinh,"Tầng 2, Tòa nhà Horizon, 214 Trần Quang Khải, Phường Tân Định, Quận 1, Hồ Chí Minh",Hồ Chí Minh,4,mam-non,18 tháng - 6 tuổi,12000000,18000000,tháng,,0,02839898999,,https://www.bris.edu.vn/,https://kiddihub.com/truong/truong-mam-non-blue-ridge-international-school-bris-tan-dinh,https://static.kiddihub.com/images/01621829010.jpg,https://static.kiddihub.com/images/Zpa9X0kECSREnBsn-lg-banner-truong-mam-non-blue-ridge-international-school-bris-tan-dinh.jpeg
0e29d761-d96b-46f9-8fea-ff99f6a644e5,Trường Mầm Non Blue World Preschool - phường An Phú - quận 2,truong-mam-non-blue-world-preschool-phuong-an-phu-quan-2,"Số 1b17, Khu phố 5, Phường An Phú, Quận 2, Hồ Chí Minh",Hồ Chí Minh,3,mam-non,12 tháng - 6 tuổi,6500000,6500000,tháng,5.0,101,02838989100,,https://blueworld.edu.vn/,https://kiddihub.com/truong/truong-mam-non-blue-world-preschool-phuong-an-phu-quan-2,https://static.kiddihub.com/1/avatar-truong-mam-non-blue-world-preschool-phuong-an-phu-quan-2-jkxL2b2URJqJnCFX.jpeg,https://static.kiddihub.com/images/oZS843DOLP4MLEF5-lg-banner-truong-mam-non-blue-world-preschool-phuong-an-phu-quan-2.jpeg
51566b73-e4c7-4d01-8975-6494a1c75494,Trường Mầm Non Blue World Preschool - Quận 7 - HCM,truong-mam-non-blue-world-preschool-quan-7-hcm,"Cơ sở 2: 16 đường 7, KDC Nam Phan, Tân Thuận Đông/ Cơ sở 1: 20 Lê Thị Chợ, KDC Lacasa, Phú Thuận, Quận 7, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,12 tháng - 6 tuổi,4700000,4700000,tháng,5.0,62,0769838588,,https://blueworld.edu.vn/,https://kiddihub.com/truong/truong-mam-non-blue-world-preschool-quan-7-hcm,https://static.kiddihub.com/1/avatar-truong-mam-non-blue-world-preschool-quan-7-hcm-UP8Ya4RTFi1VJztA.jpeg,https://static.kiddihub.com/images/VH4eD6YqQ05k6upC-lg-banner-truong-mam-non-blue-world-preschool-quan-7-hcm.jpeg
b938a727-3507-47c1-a5e2-3c4de31bc883,Trường Mầm Non Blue World Preschool - Tân Thuận Đông - Quận 7,truong-mam-non-blue-world-preschool-tan-thuan-dong-quan-7,"Số 16, Khu dân cư Nam Phan, đường số 7, Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh",Hồ Chí Minh,3,mam-non,16 tháng - 5 tuổi,3800000,4000000,tháng,,0,0769838588,,https://blueworld.edu.vn/,https://kiddihub.com/truong/truong-mam-non-blue-world-preschool-tan-thuan-dong-quan-7,https://static.kiddihub.com/1/avatar-truong-mam-non-blue-world-preschool-tan-thuan-dong-quan-7-M22Fah3cMyJVkws5.jpeg,
467223fc-f89c-4e23-90d0-ced1fa68ea25,Trường mầm non Bồ Câu Nhỏ - Tân Định Quận 1,truong-mam-non-bo-cau-nho-tan-dinh,"số 68/10C, Đường Trần Quang Khải, Phường Tân Định, Quận 1, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,12 tháng - 72 tháng,5000000,7000000,tháng,4.93,16,0938105350,,https://mamnonbocaunhoquan1.com/,https://kiddihub.com/truong/truong-mam-non-bo-cau-nho-tan-dinh,https://static.kiddihub.com/images/truong-mam-non-bo-cau-nho-tan-dinh-FisimArz25@1654488643.png,https://s3.ap-southeast-1.amazonaws.com/kiddihub-prod/1/truong-mam-non-bo-cau-nho-tan-dinh-11jAT6iJVHveuSPc.jpg
64b9d21e-7258-49ef-b274-b41a6df94d5c,Trường mầm non Bồ Công Anh - Linh Xuân,truong-mam-non-bo-cong-anh-linh-xuan,"156 Đường Số 11, Linh Xuân, Thành phố Thủ Đức, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,12 tháng - 60 tháng,2000000,2000000,tháng,4.27,3,02862835339,,,https://kiddihub.com/truong/truong-mam-non-bo-cong-anh-linh-xuan,https://static.kiddihub.com/images/avatar-truong-mam-non-bo-cong-anh-linh-xuan11564626804.jpg,https://static.kiddihub.com/images/8UsjpAMhJLI1o2JL-lg-banner-truong-mam-non-bo-cong-anh-linh-xuan.jpeg
77fd24c6-4582-43ff-bcdb-0427a7c3ee95,Trường mầm non Bông Hoa Nhỏ - Phường 14,truong-mam-non-bong-hoa-nho-phuong-14,"170h Tân Hòa Đông, Quận 6, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,12 tháng - 6 tuổi,1500000,2500000,tháng,,0,,,,https://kiddihub.com/truong/truong-mam-non-bong-hoa-nho-phuong-14,https://static.kiddihub.com/1/avatar-truong-mam-non-bong-hoa-nho-phuong-14-3CvoEsJVbXTLYZBZ.jpeg,https://static.kiddihub.com/images/lytPQzmBMoDUIWTi-lg-banner-truong-mam-non-bong-hoa-nho-phuong-14.jpeg
8be7bfc4-a29b-48bb-97a1-c1cf2b873d04,Trường Mầm Non Bông Hoa Nhỏ - Tân Thới Nhất - Quận 12,truong-mam-non-bong-hoa-nho-tan-thoi-nhat-quan-12,"93 Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,12 tháng - 60 tháng,2000000,3000000,tháng,5.0,1,,,,https://kiddihub.com/truong/truong-mam-non-bong-hoa-nho-tan-thoi-nhat-quan-12,https://static.kiddihub.com/images/ltuc1-t1626080677.jpeg,https://static.kiddihub.com/images/CQZx5eHQPIVq8Aqj-lg-banner-truong-mam-non-bong-hoa-nho-tan-thoi-nhat-quan-12.jpeg
53524c19-7a5f-4f06-81eb-885a29a6b7da,Trường mầm non Bông Hoa Nhỏ ( Tiny Flower Montessori School) - Phú Mỹ Hưng,truong-mam-non-tiny-flower-montessori-tan-phu,"Số 5, đường số 23, Khu phố 6, Phường Tân Phú, Khu đô thị Phú Mỹ Hưng, Quận 7, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,18 tháng - 60 tháng,5500000,7500000,tháng,4.85,38,0963010136,,http://www.tfm.edu.vn/,https://kiddihub.com/truong/truong-mam-non-tiny-flower-montessori-tan-phu,https://static.kiddihub.com/images/avatar-truong-mam-non-tiny-flower-montessori-tan-phu11563852646.png,https://static.kiddihub.com/1/truong-mam-non-tiny-flower-montessori-tan-phu-5xRVcenNDtqojT0X.jpeg
9c90d9e7-0d5c-4cec-9e4c-f4e25f3216d9,Trường mầm non Bông Hồng - An Phú Đông,truong-mam-non-bong-hong-an-phu-dong,"2686/1A An Phú Đông 9, An Phú Đông, Quận 12, Hồ Chí Minh",Hồ Chí Minh,2,mam-non,3 tuổi - 5 tuổi,160000,200000,tháng,,0,02866849477,,,https://kiddihub.com/truong/truong-mam-non-bong-hong-an-phu-dong,https://static.kiddihub.com/images/avatar-truong-mam-non-bong-hong-an-phu-dong11562812095.jpg,https://static.kiddihub.com/images/Qk65k1djPdOCoVED-lg-banner-truong-mam-non-bong-hong-an-phu-dong.jpeg
3cc82789-28d8-4e40-b75d-55f53a60bb41,Trường mầm non Bông Hồng - Phường 14,truong-mam-non-bong-hong-phuong-14,"1458 Hoài Thanh, Phường 14, Quận 8, Hồ Chí Minh",Hồ Chí Minh,2,mam-non,3 tuổi - 5 tuổi,160000,200000,tháng,,0,0937909154,,,https://kiddihub.com/truong/truong-mam-non-bong-hong-phuong-14,https://static.kiddihub.com/images/avatar-truong-mam-non-bong-hong-phuong-1411563260703.jpg,https://static.kiddihub.com/images/IEPheVLIrtBGjJEn-lg-banner-truong-mam-non-bong-hong-phuong-14.png
55f5f01e-95e3-476d-a258-c78b24c73d75,Trường mầm non Bông Sen - Linh Trung,truong-mam-non-bong-sen-linh-trung,"58 Đường số 5, Phường Linh Trung, Thành phố Thủ Đức, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,12 tháng - 60 tháng,0,0,tháng,5.0,1,02862837472,,,https://kiddihub.com/truong/truong-mam-non-bong-sen-linh-trung,https://static.kiddihub.com/images/avatar-truong-mam-non-bong-sen-linh-trung11564452798.jpg,https://static.kiddihub.com/images/KCoimj9OQHwnXMfj-lg-banner-truong-mam-non-bong-sen-linh-trung.jpeg
bcc6a5c4-51fb-449f-92cc-159258827ce1,Trường mầm non Bông Sen - Phường 16,truong-mam-non-bong-sen-phuong-16,"6/2 Trương Đình Hội, Phường 16, Quận 8, Hồ Chí Minh",Hồ Chí Minh,2,mam-non,3 tuổi - 5 tuổi,160000,200000,tháng,,0,02839803856,,https://mnbongsenq8.hcm.edu.vn/,https://kiddihub.com/truong/truong-mam-non-bong-sen-phuong-16,https://static.kiddihub.com/images/avatar-truong-mam-non-bong-sen-phuong-1611563247603.jpg,https://static.kiddihub.com/images/xFQsMJkzRU3vjqE3-lg-banner-truong-mam-non-bong-sen-phuong-16.jpeg
92f354ff-62c3-4c99-b07f-67ec6e50a830,"Trường Mầm Non Bông Sen - Tân Quy, Quận 7",mam-non-bong-sen-tan-quy,"số 151, Đường 79, Phường Tân Quy, Quận 7, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,18 tháng - 6 tuổi,3900000,3900000,tháng,5.0,15,0988028579,,,https://kiddihub.com/truong/mam-non-bong-sen-tan-quy,https://static.kiddihub.com/1/avatar-mam-non-bong-sen-tan-quy-d5XZOUcS8JfwPbuR.jpeg,https://static.kiddihub.com/1/mam-non-bong-sen-tan-quy-Im1BGNWkXJAJ1Cep.jpeg
51698e06-82a1-43b0-b76a-35d25a34ee4f,Trường mầm non Bông Sen - Thạnh Lộc,truong-mam-non-bong-sen-thanh-loc,"Số 2/2, đường TL29, khu phố 1, phường Thạnh Lộc, Quận 12, Hồ Chí Minh",Hồ Chí Minh,2,mam-non,3 tuổi - 5 tuổi,160000,200000,tháng,,0,02837161179,,,https://kiddihub.com/truong/truong-mam-non-bong-sen-thanh-loc,https://static.kiddihub.com/images/avatar-truong-mam-non-bong-sen-thanh-loc11563154873.jpg,https://static.kiddihub.com/images/mPHJq5sH5HMS4sxx-lg-banner-truong-mam-non-bong-sen-thanh-loc.jpeg
e684e806-a57c-4294-9ed5-b0d0ba74d01c,Trường Mầm non Bông Sen Hồng - Tân Quý Tây,mam-non-bong-sen-hong-tan-quy-tay,"7/15 Đoàn Nguyễn Tuấn, Xã Tân Quý Tây, Xã Tân Quý Tây, Huyện Bình Chánh, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,18 tháng - 5 tuổi,2700000,3000000,tháng,,0,02837608573,,,https://kiddihub.com/truong/mam-non-bong-sen-hong-tan-quy-tay,https://s3.ap-southeast-1.amazonaws.com/kiddihub-prod/1/avatar-mam-non-bong-sen-hong-tan-quy-tay-ASn19WkbXg2Gn1jQ.jpg,https://static.kiddihub.com/1/mam-non-bong-sen-hong-tan-quy-tay-h0z9BoEtn5FxFhGz.jpeg
734d563c-af7d-4ad7-ab99-ec9ecfc49017,Trường mầm non Bông Sen Hồng - Trung Mỹ Tây,truong-mam-non-bong-sen-hong-trung-my-tay,"30/3A đường Song Hành, phường Trung Mỹ Tây, Quận 12, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,18 tháng - 60 tháng,2000000,2000000,tháng,,0,02837608573,,https://mnbongsenhocmon.hcm.edu.vn/,https://kiddihub.com/truong/truong-mam-non-bong-sen-hong-trung-my-tay,https://static.kiddihub.com/images/JUOhI1624265357.jpeg,https://static.kiddihub.com/images/52lgnVYHnZ7s0DBI-lg-banner-truong-mam-non-bong-sen-hong-trung-my-tay.jpeg
0cab1271-8f89-41fc-aad3-db036df46e96,Trường Mầm Non Bông Sen Xanh - Linh Tây,truong-mam-mon-hoang-yen-linh-trung,"Số 21, Đường số 4, Phường Linh Tây, Thành phố Thủ Đức, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,12 tháng - 60 tháng,1500000,1700000,tháng,5.0,19,,,,https://kiddihub.com/truong/truong-mam-mon-hoang-yen-linh-trung,https://static.kiddihub.com/images/truong-mam-mon-hoang-yen-linh-trung-64zspz8iV1@1648022655.jpeg,https://static.kiddihub.com/images/0MQAfuL8ocyUfpJO-lg-banner-truong-mam-mon-hoang-yen-linh-trung.jpeg
7999e16d-cb1e-4fc7-9214-471eb795e409,Trường mầm non Bông Sen Xanh - Thạnh Lộc,truong-mam-non-bong-sen-xanh-thanh-loc,"506/5A Hà Huy Giáp, Thạnh Lộc, Quận 12, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,12 tháng - 60 tháng,2000000,3000000,tháng,,0,0937597119,,,https://kiddihub.com/truong/truong-mam-non-bong-sen-xanh-thanh-loc,https://static.kiddihub.com/images/avatar-truong-mam-non-bong-sen-xanh-thanh-loc11563178173.jpg,https://static.kiddihub.com/images/7RhamHRRMvQVxO4q-lg-banner-truong-mam-non-bong-sen-xanh-thanh-loc.jpeg
013fa263-878e-47b0-a435-76ebcfb660b4,"Trường Mầm Non Bright Stars - Phường An Lạc A, Bình Tân",truomg-mam-non-bright-stars-phuong-an-lac-a-binh-tan,"54 Đường Số 7B, Phường An Lạc, Quận Bình Tân, Hồ Chí Minh",Hồ Chí Minh,3,mam-non,18 tháng - 6 tuổi,5500000,5500000,tháng,5.0,25,0967956165,,https://brightstarscdc.edu.vn/,https://kiddihub.com/truong/truomg-mam-non-bright-stars-phuong-an-lac-a-binh-tan,https://static.kiddihub.com/1/avatar-truomg-mam-non-bright-stars-phuong-an-lac-a-binh-tan-n9m1OFDZrWPt4JXs.jpeg,https://static.kiddihub.com/1/truomg-mam-non-bright-stars-phuong-an-lac-a-binh-tan-lMXrhtxufayHDHEF.jpeg
b21a0166-5661-41f2-a07e-03f48c83aa4e,Trường Mầm Non Bright Stars - Tân Bình,bright-stars-cdc-tan-binh-campus-tan-son-hoa,"86/61 Phổ Quang, Phường 02, Quận Tân Bình, Hồ Chí Minh",Hồ Chí Minh,3,mam-non,12 tháng - 6 tuổi,5000000,6500000,tháng,,0,0943888383,,http://www.brightstarscdc.edu.vn/,https://kiddihub.com/truong/bright-stars-cdc-tan-binh-campus-tan-son-hoa,https://s3.ap-southeast-1.amazonaws.com/kiddihub-prod/1/avatar-bright-stars-cdc-tan-binh-campus-tan-son-hoa-s2plECQvJ9XM8khS.jpg,https://static.kiddihub.com/1/bright-stars-cdc-tan-binh-campus-tan-son-hoa-z6VahxoNRh0uMkWv.jpg
df701171-307b-43e3-a2b0-f48ed51c495c,Trường Mầm Non Bright Stars - Tân Bình Campus - Tân Sơn Hòa,truong-mam-non-song-ngu-ngoi-sao-sang-bright-star-cdc-tan-binh-campus,"86/61 Phổ Quang, Phường 02, Quận Tân Bình, Hồ Chí Minh",Hồ Chí Minh,3,mam-non,12 tháng - 6 tuổi,5000000,6500000,tháng,4.98,25,0967956165,,https://brightstarscdc.edu.vn/,https://kiddihub.com/truong/truong-mam-non-song-ngu-ngoi-sao-sang-bright-star-cdc-tan-binh-campus,https://static.kiddihub.com/1/avatar-truong-mam-non-song-ngu-ngoi-sao-sang-bright-star-cdc-tan-binh-campus-0WZxOxgLr8FaDF9y.jpeg,https://static.kiddihub.com/1/truong-mam-non-song-ngu-ngoi-sao-sang-bright-star-cdc-tan-binh-campus-zX5lsOBHycyySdQU.jpg
27def028-ec59-48d8-b4b6-f4560b1ad726,Trường Mầm Non Bright Stars CDC - Vinhome Campus Quận 9,truong-mam-non-song-ngu-bright-stars-cdc-quan-9,"Villa M3-01 Vinhomes Grand Park, phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh",Hồ Chí Minh,3,mam-non,18 tháng - 5 tuổi,5500000,7500000,tháng,5.0,153,0367323567,,http://brightstarscdc.edu.vn/,https://kiddihub.com/truong/truong-mam-non-song-ngu-bright-stars-cdc-quan-9,https://static.kiddihub.com/1/avatar-truong-mam-non-song-ngu-bright-stars-cdc-quan-9-pyZaKc0aGaUIQdjV.jpeg,https://static.kiddihub.com/1/truong-mam-non-song-ngu-bright-stars-cdc-quan-9-x5mpV5ofJalmQFM6.jpg
9a2d0e32-7c2d-46db-8a3f-b5dd508cf41f,Trường mầm non Bước Chân Đầu Tiên (The First Step (TFS) ) - Đường số 7B,truong-mam-non-buoc-chan-dau-tien-the-first-step-tfs-duong-so-7b,"54 Đường số 7B, Phường An Lạc A, Quận Bình Tân, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,18 tháng - 60 tháng,4600000,4600000,tháng,,0,0931314079,,http://www.tfs.edu.vn/,https://kiddihub.com/truong/truong-mam-non-buoc-chan-dau-tien-the-first-step-tfs-duong-so-7b,https://static.kiddihub.com/images/avatar-truong-mam-non-buoc-chan-dau-tien-the-first-step-tfs-duong-so-7b11561088458.jpg,https://static.kiddihub.com/images/aFUFX4TLosOj5RK6-lg-banner-truong-mam-non-buoc-chan-dau-tien-the-first-step-tfs-duong-so-7b.jpeg
a05398a9-fbed-46ad-9769-e4b92a4edcfe,Trường Mầm non Bước Chân Nhỏ - TINY FEET KINDER - Bình Chánh,truong-mam-non-buoc-chan-nho-tiny-feet-kinder-binh-chanh,"2-4-6 đường số 7, khu dân cư T30, Xã Bình Hưng, Huyện Bình Chánh, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,6 tháng - 5 tuổi,0,0,tháng,,0,0763133133,,https://www.tinyfeet.vn/,https://kiddihub.com/truong/truong-mam-non-buoc-chan-nho-tiny-feet-kinder-binh-chanh,https://s3.ap-southeast-1.amazonaws.com/kiddihub-prod/1/avatar-truong-mam-non-buoc-chan-nho-tiny-feet-kinder-binh-chanh-uapb5ElCUuHAuya9.jpg,https://static.kiddihub.com/1/truong-mam-non-buoc-chan-nho-tiny-feet-kinder-binh-chanh-LInP1hjpHVVADCsW.jpg
83669847-07ff-480d-9d79-e6d2f72c0680,Trường Mầm Non Bước Vui (Happy Feet Kindergarten) - Tân Hưng,truong-mam-non-buoc-vui-happy-feet-kindergarten-tan-hung,"839 Trần Xuân Soạn, Tân Hưng, Quận 7, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,12 tháng - 6 tuổi,0,4000000,tháng,5.0,45,0911406369,,https://www.facebook.com/buocvui.happyfeet,https://kiddihub.com/truong/truong-mam-non-buoc-vui-happy-feet-kindergarten-tan-hung,https://static.kiddihub.com/images/avatar-truong-mam-non-buoc-vui-happy-feet-kindergarten-tan-hung11563933282.jpg,https://static.kiddihub.com/images/BXUFBaPFHVurOYMF-lg-banner-truong-mam-non-buoc-vui-happy-feet-kindergarten-tan-hung.jpeg
ed137e3c-c44e-43b7-8a4f-e21f311f58c1,Trường mầm non Búp Bê 18 - Phường 18,truong-mam-non-bup-be-18-phuong-18,"797 Đoàn Văn Bơ, Phường 18, Quận 4, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,24 tháng - 60 tháng,1500000,2500000,tháng,,0,02839408531,,https://www.facebook.com/Mamnon.NgoiNhaBiDo/,https://kiddihub.com/truong/truong-mam-non-bup-be-18-phuong-18,https://static.kiddihub.com/images/avatar-truong-mam-non-bup-be-18-phuong-1811563162030.jpg,https://static.kiddihub.com/images/690LG1CN1uBFZMFA-lg-banner-truong-mam-non-bup-be-18-phuong-18.jpeg
42d4621b-bcac-4035-baad-42ba6ff500b5,Trường mầm non Búp Măng Non - Hiệp Thành,truong-mam-non-bup-mang-non-hiep-thanh,"67 Hiệp Thành 06, Hiệp Thành, Quận 12, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,12 tháng - 6 tuổi,1500000,2500000,tháng,,0,0934062638,,http://globalstar.edu.vn/,https://kiddihub.com/truong/truong-mam-non-bup-mang-non-hiep-thanh,https://static.kiddihub.com/1/avatar-truong-mam-non-bup-mang-non-hiep-thanh-YPH4JtZe72HFWhcU.jpeg,https://static.kiddihub.com/images/dVDLDG6PyCOCqtcm-lg-banner-truong-mam-non-bup-mang-non-hiep-thanh.jpeg
40e78279-09b7-47b7-97eb-b63dff28c8a6,Trường mầm non Búp Măng Non - Phước Long B,truong-mam-non-bup-mang-non-phuoc-long-b,"1 Đường Số 359, Phước Long B, Quận 9, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,12 tháng - 60 tháng,1000000,2000000,tháng,,0,0909944528,,,https://kiddihub.com/truong/truong-mam-non-bup-mang-non-phuoc-long-b,https://static.kiddihub.com/images/avatar-truong-mam-non-bup-mang-non-phuoc-long-b11563785466.jpg,https://static.kiddihub.com/images/WVFmKnYfCrFMJV7t-lg-banner-truong-mam-non-bup-mang-non-phuoc-long-b.jpeg
3a3905b2-df05-44a8-a5f9-d1bec3baab78,Trường Mầm Non Búp Măng Xanh - Tân Hưng Thuận - Quận 12,truong-mam-non-bup-mang-xanh-tan-hung-thuan-quan-12,"279/12 Đông Hưng Thuận 2. Kp4. P Tân Hưng Thuận, Quận 12, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,12 tháng - 5 tuổi,2400000,2600000,tháng,5.0,32,0981704546,,http://mamnonbupmangxanh.kiddihub.com/,https://kiddihub.com/truong/truong-mam-non-bup-mang-xanh-tan-hung-thuan-quan-12,https://static.kiddihub.com/1/avatar-truong-mam-non-bup-mang-xanh-tan-hung-thuan-quan-12-dSweC1ZCmeOhMIOP.png,https://static.kiddihub.com/1/truong-mam-non-bup-mang-xanh-tan-hung-thuan-quan-12-594v62uaw5rPUoEB.jpeg
bcb0f719-c519-48fa-8afe-a87ec519a3c5,Trường Mầm Non Búp Sen - Bà Điểm,truong-mam-non-bup-sen-ba-diem,"39 Đường Bà Điểm 6, Bà Điểm, Huyện Hóc Môn, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,12 tháng - 72 tháng,0,0,tháng,,0,02837126197,,https://mnbongsenhocmon.hcm.edu.vn/,https://kiddihub.com/truong/truong-mam-non-bup-sen-ba-diem,https://static.kiddihub.com/images/avatar-truong-mam-non-hoa-phuong-tim-quang-hanh11564387137.png,https://kiddihub.com/images/picture.svg
266d0124-7a85-4dc7-a641-5503e093eef1,Trường mầm non Búp Sen Hồng - Đông Hưng Thuận,lop-mam-non-bup-sen-hong-dong-hung-thuan,"Tô Ký, Đông Hưng Thuận, Quận 12, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,12 tháng - 60 tháng,1000000,2000000,tháng,,0,02862594010,,,https://kiddihub.com/truong/lop-mam-non-bup-sen-hong-dong-hung-thuan,https://static.kiddihub.com/images/avatar-lop-mam-non-bup-sen-hong-dong-hung-thuan11562925338.png,https://static.kiddihub.com/images/FAst2Py7rK6KUdnk-lg-banner-lop-mam-non-bup-sen-hong-dong-hung-thuan.png
aa73edee-d6b2-4612-842c-f3ad675ed0a9,Trường mầm non Búp Sen Hồng - Hiệp Bình Phước,truong-mam-non-bup-sen-hong-hiep-binh-phuoc,"606/22 QL13, Khu Phố 4, Phường Hiệp Bình Phước, Thành phố Thủ Đức, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,12 tháng - 60 tháng,730000,1000000,tháng,,0,0816068568,,https://www.facebook.com/mamnonbupsenhong2,https://kiddihub.com/truong/truong-mam-non-bup-sen-hong-hiep-binh-phuoc,https://static.kiddihub.com/images/avatar-truong-mam-non-bup-sen-hong-hiep-binh-phuoc11564451357.png,https://static.kiddihub.com/images/ldJZJKRZpWas9gMZ-lg-banner-truong-mam-non-bup-sen-hong-hiep-binh-phuoc.jpeg
f2d9e770-91ea-4c5e-96d4-6fdd37c39b30,Trường mầm non Búp Sen Hồng - Phường 16,truong-mam-non-bup-sen-hong-phuong-16,"Số 29 Lô A, Khu Tái Định Cư Phú Định, Đường số 1, Phường 16, Quận 8, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,12 tháng - 60 tháng,3000000,4000000,tháng,,0,0916528374,,,https://kiddihub.com/truong/truong-mam-non-bup-sen-hong-phuong-16,https://static.kiddihub.com/images/avatar-truong-mam-non-bup-sen-hong-phuong-1611563414935.jpg,https://static.kiddihub.com/images/C9v9p1Hhc4uSxZab-lg-banner-truong-mam-non-bup-sen-hong-phuong-16.jpeg
fd81b2e1-77cd-4c79-9bec-f164abd1b943,Trường Mầm non Búp Sen Hồng - Tân Bình,truong-mam-non-bup-sen-hong-tan-binh,"401 Phạm Văn Bạch, Phường 15, Quận Tân Bình, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,12 tháng - 5 tuổi,0,0,tháng,,0,02837540493,,,https://kiddihub.com/truong/truong-mam-non-bup-sen-hong-tan-binh,https://s3.ap-southeast-1.amazonaws.com/kiddihub-prod/1/avatar-truong-mam-non-bup-sen-hong-tan-binh-Rehq4LPtp80V7r2F.jpg,https://static.kiddihub.com/1/truong-mam-non-bup-sen-hong-tan-binh-aL1wrC6JvJYENVnB.jpg
037bd035-d919-4a9d-969a-52612a643d23,Trường mầm non Bút Chì - Phú Hữu,truong-mam-non-but-chi,"Số 27, Đường số 4, KDC Khang An, P. Phú Hữu (cổng KDC Khang An-đường Võ Chí Công), Quận 9, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,12 tháng - 60 tháng,4200000,4300000,tháng,5.0,1,0944268866,,https://vuonuomhanhphuc.com/,https://kiddihub.com/truong/truong-mam-non-but-chi,https://static.kiddihub.com/images/avatar-truong-mam-non-but-chi01591761166.png,https://static.kiddihub.com/images/3W6S9PU7mzvxhRnC-lg-banner-truong-mam-non-but-chi.jpeg
7c414a86-a16d-445a-bb6f-18bb790405bd,Trường mầm non Bút Chì Màu - Phường 11,truong-mam-non-but-chi-mau-phuong-11,"839/17A Hậu Giang, Quận 6, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,12 tháng - 6 tuổi,1500000,2500000,tháng,,0,0909459185,,,https://kiddihub.com/truong/truong-mam-non-but-chi-mau-phuong-11,https://static.kiddihub.com/1/avatar-truong-mam-non-but-chi-mau-phuong-11-hMAD5Giymq5EsABU.jpeg,https://static.kiddihub.com/images/JPOi3XhAjMSLvPg6-lg-banner-truong-mam-non-but-chi-mau-phuong-11.jpeg
eb5762c9-83f5-4694-bf1c-499a092bc2e7,Trường Mầm Non Bút Chì Màu - Xuân Thới Đông,truong-mam-non-but-chi-mau-xuan-thoi-dong,"Số 75/7E Ấp Xuân Thới Đông 3,, Xã Xuân Thới Đông, Huyện Hóc Môn, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,15 tháng - 60 tháng,2000000,2000000,tháng,,0,0903615941,,,https://kiddihub.com/truong/truong-mam-non-but-chi-mau-xuan-thoi-dong,https://static.kiddihub.com/images/truong-mam-non-but-chi-mau-xuan-thoi-dong-xdjkGhNRo2@1653361176.jpg,https://static.kiddihub.com/images/athgOEqVDF05qVfA-lg-banner-truong-mam-non-but-chi-mau-xuan-thoi-dong.jpeg
9c0ca224-67c1-4e47-93e3-1dbc89704e05,Trường mầm non Cá Heo Con,truong-mam-non-ca-heo-con,"11 Hẻm 232 Võ Thị Sáu, Quận 3, Hồ Chí Minh",Hồ Chí Minh,1,mam-non,12 tháng - 72 tháng,8900000,11000000,tháng,4.6,1,0903775278,,https://kidshorizons.edu.vn/,https://kiddihub.com/truong/truong-mam-non-ca-heo-con,https://static.kiddihub.com/images/avatar-truong-mam-non-ca-heo-con01598409200.png,https://static.kiddihub.com/images/klKVUkDPuPyLNVlX-lg-banner-truong-mam-non-ca-heo-con.jpeg
